active_cust,income,expenditure,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1670,1336,71,4,0,0,128,1,86
1,1660,1328,72,4,0,0,118,1,86
1,1659,1327.2,73,4,0,0,132,1,86
1,1656,1324.8,72,4,0,0,135,1,86
1,1662,1329.6,71,4,0,0,115,1,86
1,1632,1305.6,76,4,0,0,130,1,86
1,1650,1320,73,4,0,0,119,1,87
1,1656,1324.8,73,4,0,0,135,1,87
1,1649,1319.2,74,4,0,0,123,1,87
1,1642,1313.6,75,4,0,0,132,1,86
1,1637,1309.6,75,4,0,0,134,1,86
1,1664,1331.2,72,4,0,0,122,1,86
1,1686,1348.8,69,4,0,0,119,1,86
1,1728,1382.4,63,4,0,0,131,1,86
1,1747,1397.6,61,4,0,0,125,1,86
1,1727,1381.6,64,4,0,0,131,1,86
1,1728,1382.4,64,4,0,0,126,1,86
1,1725,1380,64,4,0,0,129,1,86
1,1728,1382.4,64,4,0,0,117,1,86
1,1690,1352,67,4,0,0,131,1,86
1,1744,1395.2,62,4,0,0,115,1,86
1,1739,1391.2,62,4,0,0,134,1,86
1,1784,1427.2,58,4,0,0,122,1,86
1,1725,1380,65,4,0,0,131,1,86
1,1741,1392.8,62,4,0,0,122,1,86
1,1738,1390.4,62,4,0,0,123,1,86
1,1702,1361.6,66,4,0,0,131,1,86
1,1703,1362.4,66,4,0,0,116,1,86
1,1709,1367.2,66,4,0,0,135,1,86
1,1709,1367.2,65,4,0,0,133,1,86
1,1710,1368,66,4,0,0,124,1,86
1,1728,1382.4,64,4,0,0,119,1,86
1,1754,1403.2,61,4,0,0,116,1,86
1,1721,1376.8,65,4,0,0,129,1,86
1,1718,1374.4,64,4,0,0,122,1,86
1,1724,1379.2,64,4,0,0,126,1,86
1,1708,1366.4,66,4,0,0,123,1,86
1,1712,1369.6,66,4,0,0,130,1,86
1,1706,1364.8,66,4,0,0,116,1,86
1,1709,1367.2,65,4,0,0,121,1,86
1,1725,1380,64,4,0,0,131,1,86
1,1723,1378.4,64,4,0,0,133,1,86
1,1730,1384,63,4,0,0,121,1,86
1,1744,1395.2,62,4,0,0,130,1,86
1,1741,1392.8,62,4,0,0,121,1,86
1,1727,1381.6,64,4,0,0,117,1,86
1,1703,1362.4,66,4,0,0,124,1,86
1,1703,1362.4,66,4,0,0,117,1,86
1,1715,1372,65,4,0,0,130,1,86
1,1729,1383.2,64,4,0,0,135,1,86
1,1691,1352.8,68,4,0,0,125,1,86
1,1670,1336,71,4,0,0,36,1,86
1,1646,1316.8,73,4,0,0,32,1,86
1,1658,1326.4,72,4,0,0,35,1,86
1,1690,1352,68,4,0,0,50,1,86
1,1694,1355.2,68,4,0,0,40,1,86
1,1708,1366.4,67,4,0,0,47,1,86
1,1701,1360.8,66,4,0,0,37,1,86
1,1704,1363.2,66,4,0,0,48,1,86
1,1706,1364.8,67,4,0,0,50,1,86
1,1705,1364,67,4,0,0,43,1,86
1,1694,1355.2,67,4,0,0,35,1,86
1,1665,1332,72,4,0,0,44,1,86
1,1666,1332.8,71,4,0,0,38,1,86
1,1670,1336,71,4,0,0,46,1,86
1,1682,1345.6,69,4,0,0,39,1,86
1,1704,1363.2,67,4,0,0,45,1,86
1,1678,1342.4,70,4,0,0,45,1,86
1,1650,1320,74,4,0,0,44,1,86
1,1642,1313.6,75,4,0,0,49,1,86
1,1633,1306.4,75,4,0,0,37,1,86
1,1636,1308.8,75,4,0,0,33,1,86
1,1667,1333.6,71,4,0,0,36,1,86
1,1668,1334.4,71,4,0,0,46,1,86
1,1659,1327.2,72,4,0,0,41,1,86
1,1690,1352,68,4,0,0,38,1,86
1,1692,1353.6,68,4,0,0,42,1,86
1,1691,1352.8,68,4,0,0,31,1,86
1,1700,1360,67,4,0,0,43,1,86
1,1701,1360.8,66,4,0,0,38,1,86
1,1694,1355.2,68,4,0,0,44,1,86
1,1666,1332.8,71,4,0,0,42,1,86
1,1659,1327.2,72,4,0,0,34,1,86
1,1665,1332,72,4,0,0,43,1,85
1,1664,1331.2,72,4,0,0,49,1,86
1,1699,1359.2,67,4,0,0,34,1,85
1,1699,1359.2,67,4,0,0,49,1,86
1,1702,1361.6,67,4,0,0,49,1,86
1,1712,1369.6,66,4,0,0,36,1,86
1,1710,1368,65,4,0,0,40,1,86
1,1724,1379.2,65,4,0,0,36,1,86
1,1701,1360.8,66,4,0,0,38,1,86
1,1705,1364,66,4,0,0,44,1,86
1,1723,1378.4,65,4,0,0,35,1,86
1,1734,1387.2,62,4,0,0,37,1,86
1,1742,1393.6,61,4,0,0,47,1,86
1,1746,1396.8,61,4,0,0,42,1,86
1,1746,1396.8,61,4,0,0,36,1,86
1,1705,1364,66,4,0,0,36,1,86
1,1702,1361.6,66,4,0,0,41,1,86
1,1720,1376,65,4,0,0,34,1,85
1,1719,1375.2,65,4,0,0,51,1,85
1,1760,1408,60,4,0,0,46,1,85
1,1753,1402.4,60,4,0,0,30,1,85
1,1764,1411.2,60,4,0,0,47,1,85
1,1763,1410.4,59,4,0,0,39,1,85
1,1734,1387.2,63,4,0,0,34,1,85
1,1702,1361.6,67,4,0,0,49,1,85
1,1698,1358.4,67,4,0,0,36,1,85
1,1696,1356.8,68,4,0,0,31,1,85
1,1692,1353.6,68,4,0,0,39,1,86
1,1701,1360.8,66,4,0,0,47,1,86
1,1704,1363.2,67,4,0,0,43,1,86
1,1679,1343.2,69,4,0,0,33,1,86
1,1684,1347.2,69,4,0,0,40,1,86
1,1681,1344.8,69,4,0,0,49,1,86
1,1706,1364.8,67,4,0,0,44,1,86
1,1706,1364.8,67,4,0,0,42,1,86
1,1706,1364.8,66,4,0,0,48,1,86
1,1717,1373.6,65,4,0,0,41,1,86
1,1731,1384.8,63,4,0,0,36,1,86
1,1730,1384,63,4,0,0,46,1,86
1,1729,1383.2,63,4,0,0,50,1,86
1,1721,1376.8,64,4,0,0,40,1,86
1,1690,1352,69,4,0,0,47,1,86
1,1697,1357.6,68,4,0,0,34,1,85
1,1699,1359.2,67,4,0,0,46,1,85
1,1718,1374.4,66,4,0,0,31,1,86
1,1717,1373.6,65,4,0,0,39,1,85
1,1702,1361.6,67,4,0,0,42,1,86
1,1697,1357.6,67,4,0,0,35,1,86
1,1712,1369.6,66,4,0,0,42,1,86
1,1712,1369.6,65,4,0,0,36,1,85
1,1734,1387.2,63,4,0,0,31,1,85
1,1733,1386.4,63,4,0,0,41,1,85
1,1750,1400,61,4,0,0,39,1,85
1,1745,1396,61,4,0,0,35,1,85
1,1692,1353.6,68,4,0,0,37,1,86
1,1655,1324,72,4,0,0,52,1,86
1,1656,1324.8,72,4,0,0,42,1,86
1,1654,1323.2,72,4,0,0,34,1,87
1,1641,1312.8,74,4,0,0,45,1,87
1,1654,1323.2,73,4,0,0,43,1,87
1,1680,1344,70,4,0,0,48,1,87
1,1704,1363.2,67,4,0,0,49,1,87
1,1683,1346.4,69,4,0,0,52,1,87
1,1678,1342.4,70,4,0,0,46,1,87
1,1718,1374.4,64,4,0,0,50,1,87
1,1753,1402.4,60,4,0,0,43,1,87
1,1758,1406.4,61,4,0,0,44,1,87
1,1727,1381.6,63,4,0,0,41,1,87
1,1727,1381.6,63,4,0,0,30,1,87
1,1727,1381.6,64,4,0,0,30,1,87
1,1717,1373.6,65,4,0,0,49,1,87
1,1686,1348.8,69,4,0,0,33,1,87
1,1683,1346.4,69,4,0,0,52,1,87
1,1696,1356.8,68,4,0,0,38,1,87
1,1702,1361.6,66,4,0,0,43,1,87
1,1659,1327.2,73,4,0,0,30,1,86
1,1655,1324,72,4,0,0,36,1,86
1,1660,1328,73,4,0,0,41,1,86
1,1661,1328.8,72,4,0,0,47,1,86
1,1680,1344,69,4,0,0,34,1,86
1,1686,1348.8,69,4,0,0,38,1,86
1,1691,1352.8,68,4,0,0,39,1,86
1,1707,1365.6,66,4,0,0,30,1,86
1,1708,1366.4,66,4,0,0,36,1,86
1,1718,1374.4,65,4,0,0,37,1,86
1,1730,1384,63,4,0,0,39,1,86
1,1731,1384.8,63,4,0,0,31,1,86
1,1728,1382.4,64,4,0,0,34,1,86
1,1699,1359.2,67,4,0,0,45,1,86
1,1692,1353.6,68,4,0,0,34,1,86
1,1697,1357.6,68,4,0,0,47,1,86
1,1695,1356,67,4,0,0,42,1,86
1,1703,1362.4,66,4,0,0,45,1,86
1,1700,1360,67,4,0,0,32,1,86
1,1700,1360,66,4,0,0,38,1,86
1,1707,1365.6,65,4,0,0,42,1,86
1,1700,1360,67,4,0,0,34,1,86
1,1696,1356.8,68,4,0,0,41,1,86
1,1710,1368,67,4,0,0,39,1,86
1,1708,1366.4,66,4,0,0,37,1,86
1,1704,1363.2,66,4,0,0,52,1,86
1,1727,1381.6,64,4,0,0,40,1,86
1,1751,1400.8,61,4,0,0,46,1,86
1,1750,1400,61,4,0,0,35,1,86
1,1733,1386.4,63,4,0,0,50,1,86
1,1729,1383.2,63,4,0,0,36,1,86
1,1706,1364.8,66,4,0,0,44,1,86
1,1701,1360.8,66,4,0,0,48,1,86
1,1709,1367.2,67,4,0,0,40,1,86
1,1686,1348.8,69,4,0,0,37,1,86
1,1670,1336,72,4,0,0,35,1,86
1,1674,1339.2,70,4,0,0,37,1,86
1,1675,1340,69,4,0,0,53,1,86
1,1717,1373.6,65,4,0,0,47,1,86
1,1713,1370.4,65,4,0,0,38,1,86
1,1722,1377.6,65,4,0,0,34,1,86
1,1722,1377.6,64,4,0,0,40,1,86
1,1666,1332.8,72,4,0,0,40,1,86
1,1665,1332,72,4,0,0,41,1,86
1,1654,1323.2,72,4,0,0,31,1,86
1,1657,1325.6,72,4,0,0,49,1,86
1,1669,1335.2,70,4,0,0,30,1,86
1,1663,1330.4,71,4,0,0,50,1,86
1,1663,1330.4,72,4,0,0,47,1,86
1,1654,1323.2,72,4,0,0,40,1,86
1,1668,1334.4,72,4,0,0,47,1,86
1,1676,1340.8,70,4,0,0,49,1,86
1,1685,1348,69,4,0,0,48,1,86
1,1682,1345.6,69,4,0,0,31,1,86
1,1672,1337.6,70,4,0,0,50,1,86
1,1677,1341.6,70,4,0,0,47,1,86
1,1704,1363.2,67,4,0,0,38,1,86
1,1710,1368,66,4,0,0,50,1,86
1,1681,1344.8,69,4,0,0,32,1,86
1,1681,1344.8,70,4,0,0,39,1,86
1,1686,1348.8,68,4,0,0,32,1,86
1,1693,1354.4,67,4,0,0,33,1,86
1,1698,1358.4,67,4,0,0,30,1,86
1,1698,1358.4,67,4,0,0,42,1,86
1,1697,1357.6,67,4,0,0,46,1,86
1,1682,1345.6,70,4,0,0,31,1,86
1,1677,1341.6,71,4,0,0,42,1,86
1,1688,1350.4,68,4,0,0,38,1,86
1,1708,1366.4,66,4,0,0,46,1,86
1,1711,1368.8,66,4,0,0,47,1,86
1,1706,1364.8,66,4,0,0,47,1,86
1,1747,1397.6,61,4,0,0,47,1,86
1,1731,1384.8,63,4,0,0,43,1,86
1,1692,1353.6,68,4,0,0,33,1,86
1,1683,1346.4,70,4,0,0,49,1,86
1,1687,1349.6,68,4,0,0,44,1,86
1,1713,1370.4,66,4,0,0,32,1,86
1,1722,1377.6,64,4,0,0,42,1,86
1,1711,1368.8,65,4,0,0,52,1,86
1,1725,1380,64,4,0,0,38,1,86
1,1722,1377.6,64,4,0,0,34,1,86
1,1724,1379.2,64,4,0,0,42,1,86
1,1733,1386.4,63,4,0,0,38,1,86
1,1709,1367.2,65,4,0,0,31,1,86
1,1696,1356.8,67,4,0,0,46,1,86
1,1698,1358.4,67,4,0,0,33,1,86
1,1696,1356.8,67,4,0,0,51,1,86
1,1689,1351.2,68,4,0,0,40,1,86
1,1688,1350.4,68,4,0,0,41,1,86
1,1686,1348.8,69,4,0,0,47,1,86
1,1714,1371.2,66,4,0,0,33,1,86
1,1711,1368.8,65,4,0,0,47,1,86
1,1707,1365.6,66,4,0,0,40,1,86
1,1711,1368.8,65,4,0,0,33,1,86
1,1726,1380.8,63,4,0,0,46,1,86
1,1706,1364.8,67,4,0,0,42,1,86
1,1696,1356.8,67,4,0,0,44,1,86
1,1713,1370.4,65,4,0,0,39,1,86
1,1712,1369.6,66,4,0,0,48,1,86
1,1730,1384,63,4,0,0,34,1,86
1,1731,1384.8,63,4,0,0,46,1,86
1,1750,1400,61,4,0,0,45,1,86
1,1768,1414.4,60,4,0,0,36,1,86
1,1724,1379.2,64,4,0,0,33,1,86
1,1720,1376,64,4,0,0,50,1,86
1,1720,1376,65,4,0,0,47,1,86
1,1721,1376.8,65,4,0,0,37,1,86
1,1721,1376.8,64,4,0,0,35,1,86
1,1757,1405.6,61,4,0,0,38,1,86
1,1685,1348,69,4,0,0,35,1,86
1,1678,1342.4,70,4,0,0,46,1,86
1,1680,1344,69,4,0,0,36,1,86
1,1682,1345.6,70,4,0,0,39,1,86
1,1690,1352,69,4,0,0,31,1,86
1,1697,1357.6,66,4,0,0,42,1,86
1,1717,1373.6,65,4,0,0,34,1,86
1,1740,1392,62,4,0,0,35,1,86
1,1741,1392.8,62,4,0,0,49,1,86
1,1676,1340.8,70,4,0,0,44,1,86
1,1668,1334.4,71,4,0,0,42,1,86
1,1645,1316,74,4,0,0,50,1,86
1,1646,1316.8,73,4,0,0,42,1,86
1,1616,1292.8,79,4,0,0,40,1,86
1,1606,1284.8,80,4,0,0,43,1,86
1,1661,1328.8,71,4,0,0,38,1,86
1,1805,1444,56,4,0,0,39,1,86
1,1805,1444,55,4,0,0,50,1,86
1,1802,1441.6,56,4,0,0,31,1,86
1,1831,1464.8,53,4,0,0,42,1,86
1,1794,1435.2,57,4,0,0,39,1,86
1,1741,1392.8,62,4,0,0,43,1,86
1,1746,1396.8,62,4,0,0,47,1,86
1,1738,1390.4,62,4,0,0,41,1,86
1,1688,1350.4,68,4,0,0,46,1,86
1,1685,1348,68,4,0,0,46,1,86
1,1726,1380.8,64,4,0,0,35,1,86
1,1726,1380.8,64,4,0,0,48,1,86
1,1726,1380.8,64,4,0,0,44,1,86
1,1728,1382.4,64,4,0,0,44,1,86
1,1683,1346.4,69,4,0,0,36,1,86
1,1670,1336,71,4,0,0,49,1,86
1,1672,1337.6,71,4,0,0,31,1,86
1,1669,1335.2,71,4,0,0,46,1,86
1,1670,1336,72,4,0,0,45,1,86
1,1720,1376,64,4,0,0,42,1,86
1,1741,1392.8,62,4,0,0,37,1,86
1,1749,1399.2,62,4,0,0,41,1,86
1,1714,1371.2,64,4,0,0,41,1,86
1,1713,1370.4,65,4,0,0,31,1,86
1,1706,1364.8,67,4,0,0,47,1,86
1,1729,1383.2,63,4,0,0,50,1,86
1,1754,1403.2,60,4,0,0,49,1,85
1,1748,1398.4,62,4,0,0,32,1,86
1,1738,1390.4,63,4,0,0,34,1,85
1,1726,1380.8,64,4,0,0,42,1,85
1,1733,1386.4,63,4,0,0,36,1,85
1,1757,1405.6,60,4,0,0,34,1,85
1,1752,1401.6,60,4,0,0,37,1,85
1,1759,1407.2,60,4,0,0,50,1,85
1,1757,1405.6,60,4,0,0,48,1,85
1,1762,1409.6,60,4,0,0,32,1,85
1,1759,1407.2,60,4,0,0,48,1,85
1,1717,1373.6,64,4,0,0,33,1,85
1,1674,1339.2,71,4,0,0,43,1,86
1,1681,1344.8,70,4,0,0,41,1,86
1,1718,1374.4,64,4,0,0,42,1,86
1,1715,1372,65,4,0,0,46,1,86
1,1737,1389.6,62,4,0,0,53,1,86
1,1740,1392,62,4,0,0,30,1,86
1,1739,1391.2,63,4,0,0,50,1,86
1,1736,1388.8,63,4,0,0,50,1,86
1,1720,1376,64,4,0,0,50,1,86
1,1737,1389.6,62,4,0,0,47,1,86
1,1740,1392,62,4,0,0,41,1,86
1,1746,1396.8,62,4,0,0,33,1,86
1,1756,1404.8,60,4,0,0,47,1,86
1,1712,1369.6,66,4,0,0,44,1,86
1,1690,1352,68,4,0,0,40,1,86
1,1688,1350.4,68,4,0,0,50,1,85
1,1693,1354.4,68,4,0,0,42,1,85
1,1697,1357.6,68,4,0,0,33,1,86
1,1701,1360.8,67,4,0,0,32,1,86
1,1687,1349.6,69,4,0,0,34,1,86
1,1682,1345.6,68,4,0,0,38,1,86
1,1673,1338.4,71,4,0,0,35,1,86
1,1690,1352,68,4,0,0,34,1,86
1,1688,1350.4,68,4,0,0,41,1,86
1,1705,1364,66,4,0,0,37,1,85
1,1717,1373.6,66,4,0,0,40,1,85
1,1725,1380,65,4,0,0,33,1,85
1,1703,1362.4,67,4,0,0,37,1,85
1,1697,1357.6,67,4,0,0,51,1,85
1,1711,1368.8,65,4,0,0,31,1,85
1,1715,1372,66,4,0,0,37,1,85
1,1736,1388.8,63,4,0,0,50,1,85
1,1746,1396.8,61,4,0,0,40,1,85
1,1747,1397.6,61,4,0,0,47,1,85
1,1728,1382.4,63,4,0,0,35,1,85
1,1729,1383.2,64,4,0,0,41,1,85
1,1710,1368,65,4,0,0,49,1,85
1,1710,1368,65,4,0,0,41,1,85
1,1694,1355.2,68,4,0,0,33,1,85
1,1705,1364,67,4,0,0,43,1,85
1,1715,1372,64,4,0,0,33,1,85
1,1722,1377.6,65,4,0,0,40,1,85
1,1719,1375.2,65,4,0,0,32,1,85
1,1695,1356,68,4,0,0,39,1,85
1,1695,1356,68,4,0,0,34,1,85
1,1697,1357.6,68,4,0,0,42,1,85
1,1697,1357.6,68,4,0,0,37,1,85
1,1702,1361.6,67,4,0,0,42,1,85
1,1735,1388,63,4,0,0,39,1,85
1,1730,1384,63,4,0,0,34,1,85
1,1730,1384,63,4,0,0,42,1,85
1,1741,1392.8,63,4,0,0,35,1,85
1,1709,1367.2,67,4,0,0,47,1,85
1,1709,1367.2,66,4,0,0,41,1,85
1,1703,1362.4,66,4,0,0,45,1,85
1,1684,1347.2,69,4,0,0,48,1,85
1,1732,1385.6,63,4,0,0,52,1,85
1,1699,1359.2,67,4,0,0,42,1,85
1,1701,1360.8,67,4,0,0,35,1,85
1,1673,1338.4,70,4,0,0,50,1,85
1,1673,1338.4,69,4,0,0,50,1,85
1,1689,1351.2,68,4,0,0,44,1,85
1,1716,1372.8,64,4,0,0,38,1,85
1,1714,1371.2,64,4,0,0,38,1,85
1,1724,1379.2,64,4,0,0,50,1,85
1,1712,1369.6,66,4,0,0,49,1,85
1,1679,1343.2,70,4,0,0,49,1,86
1,1680,1344,70,4,0,0,36,1,86
1,1680,1344,70,4,0,0,32,1,86
1,1659,1327.2,72,4,0,0,30,1,86
1,1627,1301.6,77,4,0,0,52,1,86
1,1610,1288,79,4,0,0,45,1,86
1,1606,1284.8,80,4,0,0,45,1,86
1,1622,1297.6,78,4,0,0,32,1,86
1,1730,1384,63,4,0,0,46,1,86
1,1729,1383.2,63,4,0,0,30,1,86
1,1738,1390.4,62,4,0,0,38,1,86
1,1738,1390.4,63,4,0,0,40,1,86
1,1766,1412.8,60,4,0,0,36,1,86
1,1764,1411.2,60,4,0,0,30,1,86
1,1778,1422.4,59,4,0,0,41,1,86
1,1776,1420.8,58,4,0,0,35,1,86
1,1780,1424,58,4,0,0,47,1,86
1,1742,1393.6,62,4,0,0,41,1,86
1,1705,1364,65,4,0,0,32,1,86
1,1681,1344.8,70,4,0,0,43,1,86
1,1678,1342.4,70,4,0,0,45,1,86
1,1657,1325.6,72,4,0,0,31,1,86
1,1652,1321.6,73,4,0,0,31,1,86
1,1652,1321.6,73,4,0,0,44,1,86
1,1670,1336,71,4,0,0,33,1,86
1,1701,1360.8,68,4,0,0,34,1,86
1,1779,1423.2,59,4,0,0,40,1,86
1,1782,1425.6,58,4,0,0,44,1,86
1,1774,1419.2,58,4,0,0,33,1,86
1,1765,1412,60,4,0,0,42,1,86
1,1765,1412,59,4,0,0,38,1,86
1,1684,1347.2,69,4,0,0,41,1,86
1,1669,1335.2,70,4,0,0,37,1,86
1,1685,1348,68,4,0,0,47,1,85
1,1689,1351.2,69,4,0,0,42,1,86
1,1721,1376.8,64,4,0,0,44,1,85
1,1740,1392,62,4,0,0,49,1,85
1,1742,1393.6,62,4,0,0,38,1,85
1,1739,1391.2,63,4,0,0,35,1,85
1,1768,1414.4,59,4,0,0,33,1,85
1,1776,1420.8,58,4,0,0,35,1,85
1,1749,1399.2,61,4,0,0,35,1,85
1,1729,1383.2,64,4,0,0,46,1,85
1,1671,1336.8,70,4,0,0,38,1,85
1,1685,1348,69,4,0,0,32,1,85
1,1683,1346.4,70,4,0,0,30,1,85
1,1686,1348.8,69,4,0,0,36,1,85
1,1687,1349.6,69,4,0,0,35,1,85
1,1696,1356.8,67,4,0,0,42,1,85
1,1701,1360.8,67,4,0,0,39,1,85
1,1714,1371.2,66,4,0,0,41,1,85
1,1705,1364,66,4,0,0,30,1,85
1,1693,1354.4,68,4,0,0,32,1,85
1,1697,1357.6,67,4,0,0,46,1,85
1,1725,1380,64,4,0,0,43,1,85
1,1726,1380.8,64,4,0,0,38,1,85
1,1760,1408,60,4,0,0,31,1,85
1,1766,1412.8,60,4,0,0,47,1,85
1,1767,1413.6,60,4,0,0,48,1,85
1,1770,1416,59,4,0,0,45,1,85
1,1795,1436,56,4,0,0,46,1,85
1,1758,1406.4,61,4,0,0,31,1,85
1,1713,1370.4,65,4,0,0,48,1,85
1,1718,1374.4,65,4,0,0,32,1,85
1,1720,1376,64,4,0,0,42,1,85
1,1714,1371.2,64,4,0,0,34,1,85
1,1730,1384,64,4,0,0,50,1,85
1,1733,1386.4,63,4,0,0,43,1,85
1,1736,1388.8,63,4,0,0,45,1,85
1,1720,1376,64,4,0,0,44,1,85
1,1725,1380,64,4,0,0,50,1,85
1,1692,1353.6,68,4,0,0,39,1,85
1,1692,1353.6,68,4,0,0,42,1,85
1,1686,1348.8,68,4,0,0,37,1,85
1,1692,1353.6,67,4,0,0,36,1,85
1,1696,1356.8,68,4,0,0,40,1,85
1,1641,1312.8,74,4,0,0,30,1,85
1,1635,1308,76,4,0,0,43,1,85
1,1632,1305.6,77,4,0,0,36,1,85
1,1633,1306.4,77,4,0,0,35,1,85
1,1632,1305.6,76,4,0,0,36,1,85
1,1623,1298.4,78,4,0,0,48,1,85
1,1620,1296,77,4,0,0,35,1,85
1,1614,1291.2,79,4,0,0,36,1,85
1,1615,1292,78,4,0,0,43,1,85
1,1619,1295.2,79,4,0,0,46,1,85
1,1673,1338.4,70,4,0,0,49,1,85
1,1682,1345.6,70,4,0,0,36,1,85
1,1681,1344.8,70,4,0,0,45,1,85
1,1675,1340,70,4,0,0,42,1,85
1,1758,1406.4,61,4,0,0,31,1,85
1,1779,1423.2,59,4,0,0,38,1,85
1,1798,1438.4,57,4,0,0,35,1,85
1,1785,1428,57,4,0,0,31,1,85
1,1756,1404.8,61,4,0,0,36,1,85
1,1750,1400,60,4,0,0,53,1,85
1,1752,1401.6,61,4,0,0,35,1,85
1,1733,1386.4,62,4,0,0,43,1,85
1,1680,1344,70,4,0,0,38,1,85
1,1721,1376.8,63,4,0,0,37,1,85
1,1722,1377.6,64,4,0,0,37,1,85
1,1734,1387.2,63,4,0,0,41,1,85
1,1728,1382.4,63,4,0,0,49,1,85
1,1726,1380.8,63,4,0,0,32,1,85
1,1720,1376,65,4,0,0,30,1,85
1,1722,1377.6,65,4,0,0,32,1,85
1,1683,1346.4,69,4,0,0,40,1,85
1,1693,1354.4,68,4,0,0,37,1,85
1,1696,1356.8,68,4,0,0,46,1,85
1,1717,1373.6,65,4,0,0,36,1,85
1,1746,1396.8,61,4,0,0,46,1,85
1,1749,1399.2,61,4,0,0,48,1,85
1,1777,1421.6,58,4,0,0,45,1,85
1,1773,1418.4,58,4,0,0,50,1,85
1,1774,1419.2,58,4,0,0,50,1,85
1,1778,1422.4,59,4,0,0,39,1,85
1,1773,1418.4,59,4,0,0,37,1,85
1,1733,1386.4,63,4,0,0,38,1,85
1,1726,1380.8,64,4,0,0,50,1,85
1,1724,1379.2,65,4,0,0,37,1,85
1,1747,1397.6,62,4,0,0,31,1,85
1,1741,1392.8,62,4,0,0,37,1,85
1,1745,1396,62,4,0,0,37,1,85
1,1760,1408,60,4,0,0,44,1,85
1,1757,1405.6,60,4,0,0,35,1,85
1,1770,1416,58,4,0,0,46,1,85
1,1745,1396,62,4,0,0,42,1,85
1,1709,1367.2,65,4,0,0,30,1,85
1,1686,1348.8,68,4,0,0,33,1,85
1,1689,1351.2,68,4,0,0,35,1,85
1,1688,1350.4,68,4,0,0,41,1,85
1,1687,1349.6,68,4,0,0,31,1,85
1,1687,1349.6,68,4,0,0,49,1,85
1,1687,1349.6,69,4,0,0,43,1,85
1,1709,1367.2,66,4,0,0,42,1,85
1,1727,1381.6,63,4,0,0,48,1,85
1,1731,1384.8,63,4,0,0,33,1,85
1,1744,1395.2,61,4,0,0,41,1,85
1,1712,1369.6,66,4,0,0,42,1,85
1,1706,1364.8,66,4,0,0,50,1,85
1,1705,1364,66,4,0,0,45,1,85
1,1702,1361.6,67,4,0,0,49,1,85
1,1690,1352,68,4,0,0,37,1,85
1,1667,1333.6,71,4,0,0,37,1,85
1,1669,1335.2,72,4,0,0,46,1,85
1,1649,1319.2,73,4,0,0,53,1,86
1,1655,1324,73,4,0,0,47,1,86
1,1650,1320,73,4,0,0,51,1,86
1,1632,1305.6,76,4,0,0,49,1,86
1,1626,1300.8,77,4,0,0,43,1,86
1,1629,1303.2,77,4,0,0,50,1,86
1,1676,1340.8,71,4,0,0,41,1,85
1,1693,1354.4,68,4,0,0,37,1,85
1,1700,1360,67,4,0,0,38,1,85
1,1699,1359.2,67,4,0,0,50,1,85
1,1695,1356,67,4,0,0,30,1,85
1,1680,1344,70,4,0,0,35,1,85
1,1680,1344,70,4,0,0,50,1,85
1,1688,1350.4,69,4,0,0,35,1,85
1,1690,1352,68,4,0,0,30,1,85
1,1690,1352,68,4,0,0,46,1,85
1,1685,1348,68,4,0,0,45,1,85
1,1699,1359.2,67,4,0,0,41,1,85
1,1704,1363.2,67,4,0,0,49,1,85
1,1705,1364,67,4,0,0,46,1,85
1,1704,1363.2,67,4,0,0,31,1,85
1,1705,1364,67,4,0,0,47,1,85
1,1668,1334.4,71,4,0,0,45,1,85
1,1670,1336,72,4,0,0,44,1,85
1,1647,1317.6,74,4,0,0,49,1,85
1,1650,1320,74,4,0,0,40,1,85
1,1678,1342.4,70,4,0,0,50,1,85
1,1724,1379.2,64,4,0,0,37,1,85
1,1725,1380,64,4,0,0,30,1,85
1,1744,1395.2,62,4,0,0,39,1,85
1,1749,1399.2,62,4,0,0,33,1,85
1,1705,1364,66,4,0,0,43,1,85
1,1718,1374.4,65,4,0,0,30,1,85
1,1744,1395.2,62,4,0,0,32,1,85
1,1744,1395.2,62,4,0,0,41,1,85
1,1739,1391.2,62,4,0,0,36,1,85
1,1738,1390.4,62,4,0,0,44,1,85
1,1739,1391.2,62,4,0,0,40,1,85
1,1696,1356.8,68,4,0,0,39,1,85
1,1697,1357.6,67,4,0,0,35,1,85
1,1693,1354.4,68,4,0,0,33,1,85
1,1693,1354.4,68,4,0,0,34,1,85
1,1713,1370.4,64,4,0,0,46,1,85
1,1742,1393.6,62,4,0,0,32,1,85
1,1716,1372.8,65,4,0,0,45,1,85
1,1717,1373.6,64,4,0,0,48,1,85
1,1725,1380,63,4,0,0,38,1,85
1,1726,1380.8,63,4,0,0,46,1,85
1,1727,1381.6,63,4,0,0,43,1,85
1,1739,1391.2,62,4,0,0,36,1,85
1,1720,1376,65,4,0,0,50,1,85
1,1709,1367.2,66,4,0,0,47,1,85
1,1706,1364.8,67,4,0,0,31,1,85
1,1701,1360.8,66,4,0,0,30,1,85
1,1703,1362.4,66,4,0,0,33,1,85
1,1703,1362.4,66,4,0,0,34,1,85
1,1700,1360,67,4,0,0,34,1,85
1,1693,1354.4,67,4,0,0,46,1,85
1,1711,1368.8,66,4,0,0,52,1,85
